Fecha-hora,PARQUE,Potencia posible,Potencia real,Temperatura ambiente,Irradiancia panel [kWh/m2],Irradiancia horizontal [kWh/m2]
2025-09-05 21:30:00,PSULLUM I,0,0,10,0,-3.00
2025-09-05 21:40:00,PSULLUM I,0,0,10,0,-3.00
2025-09-05 21:50:00,PSULLUM I,0,0,10,0,-3.00
2025-09-05 22:00:00,PSULLUM I,0,0,10,0,-3.00
2025-09-05 22:10:00,PSULLUM I,0,0,10,0,-4.00
2025-09-05 22:20:00,PSULLUM I,0,0,10,0,-3.00
2025-09-05 22:30:00,PSULLUM I,0,0,10,0,-3.00
2025-09-05 22:40:00,PSULLUM I,0,0,9,0,-4.00
2025-09-05 22:50:00,PSULLUM I,0,0,9,0,-4.00
2025-09-05 23:00:00,PSULLUM I,0,0,9,0,-4.00
2025-09-05 23:10:00,PSULLUM I,0,0,9,0,-4.00
2025-09-05 23:20:00,PSULLUM I,0,0,9,0,-4.00
2025-09-05 23:30:00,PSULLUM I,0,0,9,0,-4.00
2025-09-05 23:40:00,PSULLUM I,0,0,9,0,-4.00
2025-09-05 23:50:00,PSULLUM I,0,0,9,0,-4.00
2025-09-06 00:00:00,PSULLUM I,0,0,9,0,-4.00
2025-09-06 00:10:00,PSULLUM I,0,0,8,0,-4.00
2025-09-06 00:20:00,PSULLUM I,0,0,8,0,-4.00
2025-09-06 00:30:00,PSULLUM I,0,0,8,0,-4.00
2025-09-06 00:40:00,PSULLUM I,0,0,8,0,-4.00
2025-09-06 00:50:00,PSULLUM I,0,0,8,0,-4.00
2025-09-06 01:00:00,PSULLUM I,0,0,8,0,-4.00
2025-09-06 01:10:00,PSULLUM I,0,0,8,0,-3.00
2025-09-06 01:20:00,PSULLUM I,0,0,8,0,-3.00
2025-09-06 01:30:00,PSULLUM I,0,0,8,0,-3.00
2025-09-06 01:40:00,PSULLUM I,0,0,8,0,-3.00
2025-09-06 01:50:00,PSULLUM I,0,0,7,0,-4.00
2025-09-06 02:00:00,PSULLUM I,0,0,7,0,-4.00
2025-09-06 02:10:00,PSULLUM I,0,0,8,0,-3.00
2025-09-06 02:20:00,PSULLUM I,0,0,8,0,-3.00
2025-09-06 02:30:00,PSULLUM I,0,0,8,0,-3.00
2025-09-06 02:40:00,PSULLUM I,0,0,8,0,-3.00
2025-09-06 02:50:00,PSULLUM I,0,0,7,0,-3.00
2025-09-06 03:00:00,PSULLUM I,0,0,7,0,-3.00
2025-09-06 03:10:00,PSULLUM I,0,0,7,0,-4.00
2025-09-06 03:20:00,PSULLUM I,0,0,7,0,-3.00
2025-09-06 03:30:00,PSULLUM I,0,0,7,0,-3.00
2025-09-06 03:40:00,PSULLUM I,0,0,7,0,-4.00
2025-09-06 03:50:00,PSULLUM I,0,0,7,0,-3.00
2025-09-06 04:00:00,PSULLUM I,0,0,7,0,-3.00
2025-09-06 04:10:00,PSULLUM I,0,0,7,0,-3.00
2025-09-06 04:20:00,PSULLUM I,0,0,7,0,-3.00
2025-09-06 04:30:00,PSULLUM I,0,0,6,0,-4.00
2025-09-06 04:40:00,PSULLUM I,0,0,6,0,-4.00
2025-09-06 04:50:00,PSULLUM I,0,0,6,0,-4.00
2025-09-06 05:00:00,PSULLUM I,0,0,6,0,-4.00
2025-09-06 05:10:00,PSULLUM I,0,0,6,0,-3.00
2025-09-06 05:20:00,PSULLUM I,0,0,6,0,-3.00
2025-09-06 05:30:00,PSULLUM I,0,0,6,0,-3.00
2025-09-06 05:40:00,PSULLUM I,0,0,6,0,-4.00
2025-09-06 05:50:00,PSULLUM I,0,0,6,0,-4.00
2025-09-06 06:00:00,PSULLUM I,0,0,6,0,-4.00
2025-09-06 06:10:00,PSULLUM I,0,0,6,0,-4.00
2025-09-06 06:20:00,PSULLUM I,0,0,6,0,-4.00
2025-09-06 06:30:00,PSULLUM I,0,0,6,0,-3.00
2025-09-06 06:40:00,PSULLUM I,0,0,6,0,-3.00
2025-09-06 06:50:00,PSULLUM I,0,0,6,0,-3.00
2025-09-06 07:00:00,PSULLUM I,0,0,6,0,-3.00
2025-09-06 07:10:00,PSULLUM I,0,0,6,0,-3.00
2025-09-06 07:20:00,PSULLUM I,0,0,6,0,-4.00
2025-09-06 07:30:00,PSULLUM I,0,0,6,0,-4.00
2025-09-06 07:40:00,PSULLUM I,0,0,6,0,-3.00
2025-09-06 07:50:00,PSULLUM I,0.032,0,5,0,-2.00
2025-09-06 08:00:00,PSULLUM I,0.201,0.058,5,5,2.00
2025-09-06 08:10:00,PSULLUM I,0.392,0.256,5,10,8.00
2025-09-06 08:20:00,PSULLUM I,0.52,0.41,6,16,15.00
2025-09-06 08:30:00,PSULLUM I,2.313,0.664,6,21,20.00
2025-09-06 08:40:00,PSULLUM I,4.741,1.43,6,90,83.00
2025-09-06 08:50:00,PSULLUM I,6.34,3.279,6,176,143.00
2025-09-06 09:00:00,PSULLUM I,8.097,6.305,7,237,181.00
2025-09-06 09:10:00,PSULLUM I,9.894,9.492,7,305,219.00
2025-09-06 09:20:00,PSULLUM I,11.633,12.323,7,376,259.00
2025-09-06 09:30:00,PSULLUM I,13.325,14.49,8,445,298.00
2025-09-06 09:40:00,PSULLUM I,14.931,16.317,8,514,336.00
2025-09-06 09:50:00,PSULLUM I,16.46,18.034,9,580,375.00
2025-09-06 10:00:00,PSULLUM I,17.87,19.58,9,645,412.00
2025-09-06 10:10:00,PSULLUM I,19.154,20.948,10,707,448.00
2025-09-06 10:20:00,PSULLUM I,20.334,22.194,10,765,484.00
2025-09-06 10:30:00,PSULLUM I,21.063,22.719,10,822,518.00
2025-09-06 10:40:00,PSULLUM I,21.251,22.757,11,861,551.00
2025-09-06 10:50:00,PSULLUM I,21.248,22.784,11,870,583.00
2025-09-06 11:00:00,PSULLUM I,21.143,22.683,12,872,614.00
2025-09-06 11:10:00,PSULLUM I,21.02,22.596,12,872,644.00
2025-09-06 11:20:00,PSULLUM I,20.93,22.6,13,870,672.00
2025-09-06 11:30:00,PSULLUM I,20.895,22.547,13,866,699.00
2025-09-06 11:40:00,PSULLUM I,20.817,22.496,14,863,725.00
2025-09-06 11:50:00,PSULLUM I,20.719,22.417,14,859,748.00
2025-09-06 12:00:00,PSULLUM I,20.6,22.391,14,854,770.00
2025-09-06 12:10:00,PSULLUM I,20.504,22.292,14,849,790.00
2025-09-06 12:20:00,PSULLUM I,20.427,22.182,15,845,808.00
2025-09-06 12:30:00,PSULLUM I,20.294,21.973,15,840,823.00
2025-09-06 12:40:00,PSULLUM I,20.062,21.816,15,835,836.00
2025-09-06 12:50:00,PSULLUM I,20.046,21.751,15,830,847.00
2025-09-06 13:00:00,PSULLUM I,20.105,21.844,15,825,857.00
2025-09-06 13:10:00,PSULLUM I,20.119,21.837,15,821,865.00
2025-09-06 13:20:00,PSULLUM I,19.991,21.837,15,818,871.00
2025-09-06 13:30:00,PSULLUM I,19.818,21.837,16,815,876.00
2025-09-06 13:40:00,PSULLUM I,19.758,21.837,16,814,878.00
2025-09-06 13:50:00,PSULLUM I,19.717,21.837,16,813,877.00
2025-09-06 14:00:00,PSULLUM I,19.828,21.902,16,813,876.00
2025-09-06 14:10:00,PSULLUM I,19.94,22.053,16,815,873.00
2025-09-06 14:20:00,PSULLUM I,19.945,22.019,16,816,867.00
2025-09-06 14:30:00,PSULLUM I,20.029,22.009,16,819,858.00
2025-09-06 14:40:00,PSULLUM I,20.066,22.062,17,823,848.00
2025-09-06 14:50:00,PSULLUM I,20.066,22.089,17,826,836.00
2025-09-06 15:00:00,PSULLUM I,20.138,22.282,17,831,822.00
2025-09-06 15:10:00,PSULLUM I,20.293,22.34,18,835,806.00
2025-09-06 15:20:00,PSULLUM I,20.296,22.319,18,840,788.00
2025-09-06 15:30:00,PSULLUM I,20.413,22.532,17,844,768.00
2025-09-06 15:40:00,PSULLUM I,20.573,22.714,18,848,748.00
2025-09-06 15:50:00,PSULLUM I,20.557,22.743,18,852,725.00
2025-09-06 16:00:00,PSULLUM I,20.612,22.831,18,856,699.00
2025-09-06 16:10:00,PSULLUM I,20.774,23.023,18,859,674.00
2025-09-06 16:20:00,PSULLUM I,20.815,23.057,18,861,647.00
2025-09-06 16:30:00,PSULLUM I,20.815,23.057,18,863,617.00
2025-09-06 16:40:00,PSULLUM I,20.861,23.056,18,862,586.00
2025-09-06 16:50:00,PSULLUM I,20.68,22.913,18,860,555.00
2025-09-06 17:00:00,PSULLUM I,20.414,22.681,18,854,520.00
2025-09-06 17:10:00,PSULLUM I,20.12,22.375,18,843,486.00
2025-09-06 17:20:00,PSULLUM I,19.757,22.041,18,829,451.00
2025-09-06 17:30:00,PSULLUM I,19.246,21.533,18,811,415.00
2025-09-06 17:40:00,PSULLUM I,18.59,20.847,18,788,379.00
2025-09-06 17:50:00,PSULLUM I,17.779,19.929,18,757,340.00
2025-09-06 18:00:00,PSULLUM I,16.751,18.496,18,718,299.00
2025-09-06 18:10:00,PSULLUM I,14.631,16.101,18,670,262.00
2025-09-06 18:20:00,PSULLUM I,12.255,13.464,17,579,225.00
2025-09-06 18:30:00,PSULLUM I,9.823,10.791,17,479,187.00
2025-09-06 18:40:00,PSULLUM I,7.347,8.033,17,379,151.00
2025-09-06 18:50:00,PSULLUM I,4.868,5.237,17,279,115.00
2025-09-06 19:00:00,PSULLUM I,2.292,2.32,16,181,81.00
2025-09-06 19:10:00,PSULLUM I,0.439,0.348,16,81,43.00
2025-09-06 19:20:00,PSULLUM I,0.257,0.114,16,15,11.00
2025-09-06 19:30:00,PSULLUM I,0.133,0.052,15,8,4.00
2025-09-06 19:40:00,PSULLUM I,0,0,15,5,-1.00
2025-09-06 19:50:00,PSULLUM I,0,0,15,5,-2.00
2025-09-06 20:00:00,PSULLUM I,0,0,15,5,-3.00
2025-09-06 20:10:00,PSULLUM I,0,0,15,5,-4.00
2025-09-06 20:20:00,PSULLUM I,0,0,14,5,-3.00
2025-09-06 20:30:00,PSULLUM I,0,0,14,5,-4.00
2025-09-06 20:40:00,PSULLUM I,0,0,14,5,-4.00
2025-09-06 20:50:00,PSULLUM I,0,0,14,5,-4.00
2025-09-06 21:00:00,PSULLUM I,0,0,13,5,-4.00
2025-09-06 21:10:00,PSULLUM I,0,0,13,5,-4.00
2025-09-06 21:20:00,PSULLUM I,0,0,13,5,-4.00
2025-09-06 21:30:00,PSULLUM I,0,0,13,5,-4.00
2025-09-06 21:40:00,PSULLUM I,0,0,12,5,-4.00
2025-09-06 21:50:00,PSULLUM I,0,0,12,5,-4.00
2025-09-06 22:00:00,PSULLUM I,0,0,12,5,-4.00
2025-09-06 22:10:00,PSULLUM I,0,0,12,5,-4.00
2025-09-06 22:20:00,PSULLUM I,0,0,12,5,-4.00
2025-09-06 22:30:00,PSULLUM I,0,0,12,5,-3.00
2025-09-06 22:40:00,PSULLUM I,0,0,12,5,-3.00
2025-09-06 22:50:00,PSULLUM I,0,0,12,5,-3.00
2025-09-06 23:00:00,PSULLUM I,0,0,12,5,-3.00
2025-09-06 23:10:00,PSULLUM I,0,0,12,5,-3.00
2025-09-06 23:20:00,PSULLUM I,0,0,12,5,-4.00
2025-09-06 23:30:00,PSULLUM I,0,0,12,5,-4.00
2025-09-06 23:40:00,PSULLUM I,0,0,12,5,-4.00
2025-09-06 23:50:00,PSULLUM I,0,0,12,5,-4.00
2025-09-07 00:00:00,PSULLUM I,0,0,12,5,-4.00
2025-09-07 00:10:00,PSULLUM I,0,0,11,5,-4.00
2025-09-07 00:20:00,PSULLUM I,0,0,11,5,-3.00
2025-09-07 00:30:00,PSULLUM I,0,0,11,5,-4.00
2025-09-07 00:40:00,PSULLUM I,0,0,11,5,-4.00
2025-09-07 00:50:00,PSULLUM I,0,0,11,5,-4.00
2025-09-07 01:00:00,PSULLUM I,0,0,10,5,-4.00
2025-09-07 01:10:00,PSULLUM I,0,0,10,5,-4.00
2025-09-07 01:20:00,PSULLUM I,0,0,10,5,-4.00
2025-09-07 01:30:00,PSULLUM I,0,0,10,5,-3.00
2025-09-07 01:40:00,PSULLUM I,0,0,10,5,-4.00
2025-09-07 01:50:00,PSULLUM I,0,0,10,5,-4.00
2025-09-07 02:00:00,PSULLUM I,0,0,10,5,-3.00
2025-09-07 02:10:00,PSULLUM I,0,0,10,5,-3.00
2025-09-07 02:20:00,PSULLUM I,0,0,10,5,-3.00
2025-09-07 02:30:00,PSULLUM I,0,0,10,5,-3.00
2025-09-07 02:40:00,PSULLUM I,0,0,10,5,-3.00
2025-09-07 02:50:00,PSULLUM I,0,0,10,5,-3.00
2025-09-07 03:00:00,PSULLUM I,0,0,10,5,-3.00
2025-09-07 03:10:00,PSULLUM I,0,0,10,5,-3.00
2025-09-07 03:20:00,PSULLUM I,0,0,9,5,-3.00
2025-09-07 03:30:00,PSULLUM I,0,0,9,5,-3.00
2025-09-07 03:40:00,PSULLUM I,0,0,9,5,-3.00
2025-09-07 03:50:00,PSULLUM I,0,0,9,5,-3.00
2025-09-07 04:00:00,PSULLUM I,0,0,9,5,-3.00
2025-09-07 04:10:00,PSULLUM I,0,0,9,5,-3.00
2025-09-07 04:20:00,PSULLUM I,0,0,9,5,-3.00
2025-09-07 04:30:00,PSULLUM I,0,0,9,5,-3.00
2025-09-07 04:40:00,PSULLUM I,0,0,9,5,-3.00
2025-09-07 04:50:00,PSULLUM I,0,0,9,5,-3.00
2025-09-07 05:00:00,PSULLUM I,0,0,9,5,-3.00
2025-09-07 05:10:00,PSULLUM I,0,0,8,5,-4.00
2025-09-07 05:20:00,PSULLUM I,0,0,8,5,-4.00
2025-09-07 05:30:00,PSULLUM I,0,0,7,5,-4.00
2025-09-07 05:40:00,PSULLUM I,0,0,7,5,-4.00
2025-09-07 05:50:00,PSULLUM I,0,0,8,5,-3.00
2025-09-07 06:00:00,PSULLUM I,0,0,8,5,-3.00
2025-09-07 06:10:00,PSULLUM I,0,0,8,5,-3.00
2025-09-07 06:20:00,PSULLUM I,0,0,8,5,-3.00
2025-09-07 06:30:00,PSULLUM I,0,0,8,5,-3.00
2025-09-07 06:40:00,PSULLUM I,0,0,8,5,-3.00
2025-09-07 06:50:00,PSULLUM I,0,0,8,5,-3.00
2025-09-07 07:00:00,PSULLUM I,0,0,8,5,-3.00
2025-09-07 07:10:00,PSULLUM I,0,0,7,5,-3.00
2025-09-07 07:20:00,PSULLUM I,0,0,7,5,-3.00
2025-09-07 07:30:00,PSULLUM I,0,0,7,5,-3.00
2025-09-07 07:40:00,PSULLUM I,0,0,7,5,-3.00
2025-09-07 07:50:00,PSULLUM I,0.055,0,7,5,-2.00
2025-09-07 08:00:00,PSULLUM I,0.225,0.085,8,6,2.00
2025-09-07 08:10:00,PSULLUM I,0.395,0.265,8,11,9.00
2025-09-07 08:20:00,PSULLUM I,0.537,0.426,8,16,15.00
2025-09-07 08:30:00,PSULLUM I,2.808,0.749,8,21,22.00
2025-09-07 08:40:00,PSULLUM I,4.957,1.613,8,108,97.00
2025-09-07 08:50:00,PSULLUM I,6.622,3.604,8,185,150.00
2025-09-07 09:00:00,PSULLUM I,8.377,6.623,8,248,187.00
2025-09-07 09:10:00,PSULLUM I,10.109,9.906,8,317,225.00
2025-09-07 09:20:00,PSULLUM I,11.874,12.604,8,386,264.00
2025-09-07 09:30:00,PSULLUM I,13.567,14.75,9,457,303.00
2025-09-07 09:40:00,PSULLUM I,15.14,16.548,10,527,343.00
2025-09-07 09:50:00,PSULLUM I,16.642,18.219,10,593,382.00
2025-09-07 10:00:00,PSULLUM I,18.037,19.762,11,658,420.00
2025-09-07 10:10:00,PSULLUM I,19.312,21.17,11,720,457.00
2025-09-07 10:20:00,PSULLUM I,20.47,22.452,12,778,493.00
2025-09-07 10:30:00,PSULLUM I,21.208,23.008,13,834,528.00
2025-09-07 10:40:00,PSULLUM I,21.359,22.973,13,871,561.00
2025-09-07 10:50:00,PSULLUM I,21.238,22.792,14,879,593.00
2025-09-07 11:00:00,PSULLUM I,21.137,22.691,15,881,624.00
2025-09-07 11:10:00,PSULLUM I,21.069,22.641,15,880,653.00
2025-09-07 11:20:00,PSULLUM I,21.069,22.715,15,877,682.00
2025-09-07 11:30:00,PSULLUM I,20.978,22.673,16,873,709.00
2025-09-07 11:40:00,PSULLUM I,20.837,22.544,16,870,734.00
2025-09-07 11:50:00,PSULLUM I,20.738,22.356,16,866,757.00
2025-09-07 12:00:00,PSULLUM I,20.634,22.352,16,861,778.00
2025-09-07 12:10:00,PSULLUM I,20.557,22.327,16,856,798.00
2025-09-07 12:20:00,PSULLUM I,20.491,22.285,17,851,815.00
2025-09-07 12:30:00,PSULLUM I,20.384,22.167,17,847,832.00
2025-09-07 12:40:00,PSULLUM I,20.212,22.024,17,843,847.00
2025-09-07 12:50:00,PSULLUM I,20.062,21.945,18,838,859.00
2025-09-07 13:00:00,PSULLUM I,20.014,21.832,18,834,869.00
2025-09-07 13:10:00,PSULLUM I,19.792,21.659,18,830,876.00
2025-09-07 13:20:00,PSULLUM I,19.76,21.672,18,827,881.00
2025-09-07 13:30:00,PSULLUM I,19.779,21.607,18,826,887.00
2025-09-07 13:40:00,PSULLUM I,19.776,21.511,18,823,887.00
2025-09-07 13:50:00,PSULLUM I,19.979,21.685,18,822,887.00
2025-09-07 14:00:00,PSULLUM I,20.144,21.722,19,823,888.00
2025-09-07 14:10:00,PSULLUM I,20.159,21.794,19,826,884.00
2025-09-07 14:20:00,PSULLUM I,19.951,21.835,19,833,882.00
2025-09-07 14:30:00,PSULLUM I,19.187,21.327,19,822,856.00
2025-09-07 14:40:00,PSULLUM I,8.671,9.478,19,792,810.00
2025-09-07 14:50:00,PSULLUM I,7.574,8.456,19,338,340.00
2025-09-07 15:00:00,PSULLUM I,6.896,7.654,19,300,310.00
2025-09-07 15:10:00,PSULLUM I,6.204,6.801,19,269,290.00
2025-09-07 15:20:00,PSULLUM I,5.465,5.96,19,239,261.00
2025-09-07 15:30:00,PSULLUM I,5.145,5.61,18,210,226.00
2025-09-07 15:40:00,PSULLUM I,4.654,4.982,18,199,218.00
2025-09-07 15:50:00,PSULLUM I,4.495,4.806,18,177,199.00
2025-09-07 16:00:00,PSULLUM I,4.483,4.781,18,174,195.00
2025-09-07 16:10:00,PSULLUM I,4.313,4.558,18,172,201.00
2025-09-07 16:20:00,PSULLUM I,3.908,4.033,18,164,194.00
2025-09-07 16:30:00,PSULLUM I,3.534,3.586,18,148,175.00
2025-09-07 16:40:00,PSULLUM I,3.199,3.223,18,133,169.00
2025-09-07 16:50:00,PSULLUM I,3.085,3.04,18,122,159.00
2025-09-07 17:00:00,PSULLUM I,2.938,2.961,18,117,152.00
2025-09-07 17:10:00,PSULLUM I,2.629,2.613,18,111,143.00
2025-09-07 17:20:00,PSULLUM I,2.306,2.287,18,98,134.00
2025-09-07 17:30:00,PSULLUM I,2.055,1.99,18,86,120.00
2025-09-07 17:40:00,PSULLUM I,1.888,1.823,17,77,107.00
2025-09-07 17:50:00,PSULLUM I,1.545,1.471,17,69,100.00
2025-09-07 18:00:00,PSULLUM I,1.524,1.445,17,57,82.00
2025-09-07 18:10:00,PSULLUM I,1.386,1.366,17,56,76.00
2025-09-07 18:20:00,PSULLUM I,1.16,1.139,17,51,65.00
2025-09-07 18:30:00,PSULLUM I,0.883,0.841,17,42,51.00
2025-09-07 18:40:00,PSULLUM I,0.759,0.671,17,31,36.00
2025-09-07 18:50:00,PSULLUM I,0.541,0.454,17,26,28.00
2025-09-07 19:00:00,PSULLUM I,0.869,0.841,17,18,18.00
2025-09-07 19:10:00,PSULLUM I,0.353,0.195,17,33,21.00
2025-09-07 19:20:00,PSULLUM I,0.082,0.026,17,11,9.00
2025-09-07 19:30:00,PSULLUM I,0,0,16,6,2.00
2025-09-07 19:40:00,PSULLUM I,0,0,16,6,-1.00
2025-09-07 19:50:00,PSULLUM I,0,0,16,6,-2.00
2025-09-07 20:00:00,PSULLUM I,0,0,16,6,-2.00
2025-09-07 20:10:00,PSULLUM I,0,0,16,6,-2.00
2025-09-07 20:20:00,PSULLUM I,0,0,16,6,-2.00
2025-09-07 20:30:00,PSULLUM I,0,0,15,6,-2.00
2025-09-07 20:40:00,PSULLUM I,0,0,15,6,-2.00
2025-09-07 20:50:00,PSULLUM I,0,0,15,6,-2.00
2025-09-07 21:00:00,PSULLUM I,0,0,15,6,-2.00
2025-09-07 21:10:00,PSULLUM I,0,0,15,6,-2.00
2025-09-07 21:20:00,PSULLUM I,0,0,15,6,-2.00
2025-09-07 21:30:00,PSULLUM I,0,0,15,6,-2.00
2025-09-07 21:40:00,PSULLUM I,0,0,15,6,-2.00
2025-09-07 21:50:00,PSULLUM I,0,0,15,6,-3.00
2025-09-07 22:00:00,PSULLUM I,0,0,15,6,-3.00
2025-09-07 22:10:00,PSULLUM I,0,0,15,6,-4.00
2025-09-07 22:20:00,PSULLUM I,0,0,14,6,-4.00
2025-09-07 22:30:00,PSULLUM I,0,0,14,6,-3.00
2025-09-07 22:40:00,PSULLUM I,0,0,14,6,-3.00
2025-09-07 22:50:00,PSULLUM I,0,0,14,6,-3.00
2025-09-07 23:00:00,PSULLUM I,0,0,14,6,-3.00
2025-09-07 23:10:00,PSULLUM I,0,0,13,6,-3.00
2025-09-07 23:20:00,PSULLUM I,0,0,13,6,-3.00
2025-09-07 23:30:00,PSULLUM I,0,0,13,6,-4.00
2025-09-07 23:40:00,PSULLUM I,0,0,13,6,-3.00
2025-09-07 23:50:00,PSULLUM I,0,0,13,6,-3.00
2025-09-08 00:00:00,PSULLUM I,0,0,13,6,-3.00
2025-09-08 00:10:00,PSULLUM I,0,0,13,6,-3.00
2025-09-08 00:20:00,PSULLUM I,0,0,13,6,-2.00
2025-09-08 00:30:00,PSULLUM I,0,0,13,6,-3.00
2025-09-08 00:40:00,PSULLUM I,0,0,13,6,-3.00
2025-09-08 00:50:00,PSULLUM I,0,0,13,6,-3.00
2025-09-08 01:00:00,PSULLUM I,0,0,13,6,-3.00
2025-09-08 01:10:00,PSULLUM I,0,0,13,6,-3.00
2025-09-08 01:20:00,PSULLUM I,0,0,13,6,-2.00
2025-09-08 01:30:00,PSULLUM I,0,0,13,6,-3.00
2025-09-08 01:40:00,PSULLUM I,0,0,12,6,-3.00
2025-09-08 01:50:00,PSULLUM I,0,0,12,6,-4.00
2025-09-08 02:00:00,PSULLUM I,0,0,12,6,-4.00
2025-09-08 02:10:00,PSULLUM I,0,0,12,6,-4.00
2025-09-08 02:20:00,PSULLUM I,0,0,12,6,-4.00
2025-09-08 02:30:00,PSULLUM I,0,0,12,6,-3.00
2025-09-08 02:40:00,PSULLUM I,0,0,11,6,-3.00
2025-09-08 02:50:00,PSULLUM I,0,0,11,6,-3.00
2025-09-08 03:00:00,PSULLUM I,0,0,11,6,-4.00
2025-09-08 03:10:00,PSULLUM I,0,0,11,6,-4.00
2025-09-08 03:20:00,PSULLUM I,0,0,11,6,-4.00
2025-09-08 03:30:00,PSULLUM I,0,0,11,6,-4.00
2025-09-08 03:40:00,PSULLUM I,0,0,10,6,-4.00
2025-09-08 03:50:00,PSULLUM I,0,0,10,6,-3.00
2025-09-08 04:00:00,PSULLUM I,0,0,10,6,-3.00
2025-09-08 04:10:00,PSULLUM I,0,0,10,6,-3.00
2025-09-08 04:20:00,PSULLUM I,0,0,10,6,-4.00
2025-09-08 04:30:00,PSULLUM I,0,0,10,6,-4.00
2025-09-08 04:40:00,PSULLUM I,0,0,10,6,-4.00
2025-09-08 04:50:00,PSULLUM I,0,0,10,6,-3.00
2025-09-08 05:00:00,PSULLUM I,0,0,10,6,-3.00
2025-09-08 05:10:00,PSULLUM I,0,0,10,6,-4.00
2025-09-08 05:20:00,PSULLUM I,0,0,10,6,-4.00
2025-09-08 05:30:00,PSULLUM I,0,0,10,6,-3.00
2025-09-08 05:40:00,PSULLUM I,0,0,9,6,-3.00
2025-09-08 05:50:00,PSULLUM I,0,0,9,6,-4.00
2025-09-08 06:00:00,PSULLUM I,0,0,9,6,-4.00
2025-09-08 06:10:00,PSULLUM I,0,0,9,6,-4.00
2025-09-08 06:20:00,PSULLUM I,0,0,8,6,-4.00
2025-09-08 06:30:00,PSULLUM I,0,0,8,6,-3.00
2025-09-08 06:40:00,PSULLUM I,0,0,9,6,-3.00
2025-09-08 06:50:00,PSULLUM I,0,0,9,6,-3.00
2025-09-08 07:00:00,PSULLUM I,0,0,9,6,-3.00
2025-09-08 07:10:00,PSULLUM I,0,0,9,6,-3.00
2025-09-08 07:20:00,PSULLUM I,0,0,9,6,-3.00
2025-09-08 07:30:00,PSULLUM I,0,0,9,6,-3.00
2025-09-08 07:40:00,PSULLUM I,0,0,9,6,-3.00
2025-09-08 07:50:00,PSULLUM I,0.052,0,9,6,-2.00
2025-09-08 08:00:00,PSULLUM I,0.223,0.084,8,6,3.00
2025-09-08 08:10:00,PSULLUM I,0.372,0.256,8,10,9.00
2025-09-08 08:20:00,PSULLUM I,0.594,0.464,9,16,15.00
2025-09-08 08:30:00,PSULLUM I,3.005,0.855,9,25,26.00
2025-09-08 08:40:00,PSULLUM I,5.038,1.825,9,116,107.00
2025-09-08 08:50:00,PSULLUM I,6.804,3.96,9,189,155.00
2025-09-08 09:00:00,PSULLUM I,8.601,7.049,10,257,194.00
2025-09-08 09:10:00,PSULLUM I,10.351,10.311,10,329,233.00
2025-09-08 09:20:00,PSULLUM I,12.053,12.884,11,399,272.00
2025-09-08 09:30:00,PSULLUM I,13.757,14.946,11,469,310.00
2025-09-08 09:40:00,PSULLUM I,15.366,16.787,12,539,349.00
2025-09-08 09:50:00,PSULLUM I,16.799,18.342,12,606,390.00
2025-09-08 10:00:00,PSULLUM I,18.125,19.733,12,670,427.00
2025-09-08 10:10:00,PSULLUM I,19.429,21.188,14,733,464.00
2025-09-08 10:20:00,PSULLUM I,20.737,22.541,15,793,502.00
2025-09-08 10:30:00,PSULLUM I,21.641,22.972,15,848,537.00
2025-09-08 10:40:00,PSULLUM I,21.728,23.165,15,882,572.00
2025-09-08 10:50:00,PSULLUM I,21.73,23.22,15,887,604.00
2025-09-08 11:00:00,PSULLUM I,21.646,23.303,16,887,634.00
2025-09-08 11:10:00,PSULLUM I,21.53,23.302,16,886,664.00
2025-09-08 11:20:00,PSULLUM I,21.426,23.231,17,884,693.00
2025-09-08 11:30:00,PSULLUM I,21.379,23.242,17,877,717.00
2025-09-08 11:40:00,PSULLUM I,21.285,23.198,17,874,743.00
2025-09-08 11:50:00,PSULLUM I,21.12,22.99,17,870,766.00
2025-09-08 12:00:00,PSULLUM I,20.918,22.824,17,863,785.00
2025-09-08 12:10:00,PSULLUM I,20.727,22.587,17,857,803.00
2025-09-08 12:20:00,PSULLUM I,20.515,22.418,17,849,817.00
2025-09-08 12:30:00,PSULLUM I,20.378,22.238,17,845,833.00
2025-09-08 12:40:00,PSULLUM I,20.235,22.158,17,840,846.00
2025-09-08 12:50:00,PSULLUM I,20.082,22.064,18,835,857.00
2025-09-08 13:00:00,PSULLUM I,19.953,21.941,18,831,867.00
2025-09-08 13:10:00,PSULLUM I,19.936,21.917,18,826,874.00
2025-09-08 13:20:00,PSULLUM I,19.877,21.927,18,823,879.00
2025-09-08 13:30:00,PSULLUM I,19.8,21.95,18,822,885.00
2025-09-08 13:40:00,PSULLUM I,19.788,21.998,18,817,884.00
2025-09-08 13:50:00,PSULLUM I,19.771,22.018,19,817,885.00
2025-09-08 14:00:00,PSULLUM I,19.872,22.095,19,817,883.00
2025-09-08 14:10:00,PSULLUM I,19.844,22.124,19,820,881.00
2025-09-08 14:20:00,PSULLUM I,19.855,22.044,19,820,872.00
2025-09-08 14:30:00,PSULLUM I,19.939,22.088,19,819,859.00
2025-09-08 14:40:00,PSULLUM I,20.002,22.144,19,822,849.00
2025-09-08 14:50:00,PSULLUM I,20.066,22.196,19,825,837.00
